Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
Age dependency ratio (% of working-age population),SP.POP.DPND,San Marino,SMR,42.6078914919852,42.4408014571949,42.1942188246536,42.0072821235612,42.0260492040521,42.3928591863592,42.9178229597327,43.2986227746053,43.9344443829245,44.6477484386984,45.0048653908531,45.067133683596,45.1502413202553,45.4832146490336,45.9978923069203,46.1587993461786,45.7929826268918,46.0872492905584,47.3765061686909,48.3875591228322,48.5477958454742
Age dependency ratio (% of working-age population),SP.POP.DPND,Sao Tome and Principe,STP,100.231273501714,100.480502980747,100.446684959479,100.059308278187,99.3455078035608,98.3382019792536,97.0761170135351,95.5410031677486,93.6551915217843,91.5043889264011,89.24061467153,87.8860284671908,87.3210736207823,86.7098137309663,86.2049828787342,85.7835589364098,85.458818263205,85.270632894823,85.1520020430096,84.9557154575377,84.5584062905318
Age dependency ratio (% of working-age population),SP.POP.DPND,Saudi Arabia,SAU,78.3848624855816,77.3203814443801,76.1875802556865,74.6079567551702,72.3612626500118,70.060079226323,68.1028237489403,66.3544943897097,64.8842564963217,63.7101353330449,62.6987846024066,61.7711840837621,60.9162720118653,60.060137544358,59.2369699802698,57.3809842963765,54.6422553673773,52.1699845017576,49.9367488948339,47.8606487029891,46.2666893967733
Age dependency ratio (% of working-age population),SP.POP.DPND,Senegal,SEN,98.6735590766322,97.9117689321712,96.9967710323235,96.0207773821168,95.0409257043733,94.1063516240282,93.2396250942061,92.434240667729,91.6595668420635,90.9091330223943,90.1692424848725,89.4418571580253,88.7616463226062,88.1908293414902,87.7268131629805,87.3115586037765,87.0248138492227,86.8468003822291,86.703541082412,86.678732253125,86.7471743398447
Age dependency ratio (% of working-age population),SP.POP.DPND,Serbia,SRB,42.9610077903007,43.1749260717522,43.3250347139957,43.3663360068286,43.5334371548356,43.8072962812509,44.1865496335523,44.6199636227534,44.89293586759,45.0146920553281,45.2134042262574,45.6393592936734,46.1147786698164,46.4891689805101,46.8038525021141,46.9952263097423,47.0725950238074,47.1275797627647,47.1462890226178,47.1306357935406,47.1521178567327
Age dependency ratio (% of working-age population),SP.POP.DPND,Seychelles,SYC,67.5675024108004,65.9809604599651,64.902591349739,63.5867596449919,62.267657992565,61.053959834891,59.7867224255097,57.8756074651856,56.081241586824,54.926592424184,53.7930773021951,52.7415683840265,51.7270750271838,50.68625309451,49.5548261918146,48.5975609756098,47.6697503927387,46.8313993645531,46.134713632697,45.3367961908567,44.4834301717339
Age dependency ratio (% of working-age population),SP.POP.DPND,Sierra Leone,SLE,88.3264177642321,88.4323447257765,88.5708899935997,88.7221975953751,88.8769729979589,89.0305695334593,89.182814593557,89.3185907913121,89.4534301694149,89.6855518123602,89.8485127093936,89.8524558573426,89.8198597431949,89.7221697275307,89.5140193701781,89.2080197113674,88.8571875307799,88.43589150526,87.9321675982756,87.3603965196778,86.7227702523356
Age dependency ratio (% of working-age population),SP.POP.DPND,Singapore,SGP,37.3069978474332,37.1469380077255,37.0525226215071,36.767964284417,36.3732707277342,36.1236740082049,36.1106074376319,35.9824815049915,35.4969695108676,34.6715132299611,34.0478871889489,34.0965057567663,34.2703431973058,34.0092374209996,33.2668917492602,32.3274420670782,31.4816009731401,30.5531253120788,29.3932969650009,28.120652310171,27.3111891575375
Age dependency ratio (% of working-age population),SP.POP.DPND,Sint Maarten (Dutch part),SXM,39.3922707248698,39.528354856822,39.9580282193249,40.4554883700402,40.8753939716784,41.1525575161939,41.2637733303351,41.3073020474724,41.2315204123152,41.1049071678242,41.0109504227695,40.7025933419165,40.0227479526843,39.2689618550314,38.6065958445326,38.1081872568297,37.9180929599538,37.9518563851489,38.0089394555059,38.0063686565359,37.9999189594392
Age dependency ratio (% of working-age population),SP.POP.DPND,Slovak Republic,SVK,54.9296379966805,54.1487640587913,53.3306761876877,52.4308833387814,51.4256954005523,50.3591711680487,49.3382644352013,48.3256474327659,47.2419497229166,46.087675021645,44.893937450643,43.6800580824769,42.557410985664,41.5653937472139,40.734410913631,40.0623564589248,39.4742498238743,39.0001370702653,38.6803431513079,38.6583182783985,38.8479394525792
Age dependency ratio (% of working-age population),SP.POP.DPND,Slovenia,SVN,46.2099692822825,45.75689845716,45.3195978941193,44.8830530593005,44.4317234730236,44.0421701529768,43.7174199451184,43.4122768250447,43.1366798802686,42.889001615481,42.6971290163351,42.570354418367,42.3688042485153,42.0711418894003,41.9158885146179,41.9489658274977,42.1169812282774,42.4879231487221,43.0440911715751,43.5463370759947,43.7880907376381
Age dependency ratio (% of working-age population),SP.POP.DPND,Small states,SST,77.3275791627137,76.9660393411895,76.5325491965028,76.0895856824308,75.6643637036693,75.0565997125703,74.1706792998638,73.1425485884665,72.0264879021676,70.8672282116113,69.7512120068028,68.7085283025131,67.6864890698906,66.6508948480068,65.6115318501873,64.4944568445437,63.2160290358904,61.9301402283154,60.7869940587592,59.8536291453772,59.2039641910583
Age dependency ratio (% of working-age population),SP.POP.DPND,Solomon Islands,SLB,94.012137316863,93.0843682786373,92.1361371203826,91.1989114059387,90.3122226283089,89.4846089745208,88.6825372776901,87.8633174198371,87.0470429183566,86.2461904804215,85.5472846138909,84.962620747585,84.4066798124678,83.8700675336273,83.3427896348572,82.8297947320755,82.3655071478202,81.9459517928933,81.5192001913687,81.0536678397717,80.5628786132189
Age dependency ratio (% of working-age population),SP.POP.DPND,Somalia,SOM,99.2965063650712,98.8354630903641,96.7764933777652,96.1595187925015,96.781413423086,97.3228845049271,97.7704259404581,98.1399066469235,98.4707367043637,98.7796516623139,99.0558759999051,99.3199727435354,99.619388935129,99.985551777613,100.537191737134,101.513688090463,102.866185667887,103.835010524421,103.872971356279,103.456794620293,102.997417686761
Age dependency ratio (% of working-age population),SP.POP.DPND,South Africa,ZAF,73.4857174230164,74.3266869450738,75.331964878653,75.9483986027214,75.893119965475,75.2242035681755,74.131611168789,72.3545656861655,70.0412518761599,67.5950577605994,65.009881220211,62.4066577298335,59.9170001436389,57.6575514512762,55.7508436598791,54.2569707548958,53.0782357005749,52.1382727280694,51.5273935048307,51.0883763195414,50.6689277078122
Age dependency ratio (% of working-age population),SP.POP.DPND,South Asia,SAS,75.8206578959632,75.2793745719965,74.8143515971552,74.3452113097439,73.7616946397127,73.0829595061478,72.2996779063601,71.4628863924188,70.6011650275534,69.7141951414759,68.7837039528348,67.858796079414,67.0365475639545,66.2419519566775,65.3725480807926,64.4614552284491,63.5395646691158,62.6500966083399,61.772701248211,60.862385212771,59.9413011139049
Age dependency ratio (% of working-age population),SP.POP.DPND,South Asia (IDA & IBRD),TSA,75.8206578959632,75.2793745719965,74.8143515971552,74.3452113097439,73.7616946397127,73.0829595061478,72.2996779063601,71.4628863924188,70.6011650275534,69.7141951414759,68.7837039528348,67.858796079414,67.0365475639545,66.2419519566775,65.3725480807926,64.4614552284491,63.5395646691158,62.6500966083399,61.772701248211,60.862385212771,59.9413011139049
Age dependency ratio (% of working-age population),SP.POP.DPND,South Sudan,SSD,91.8055773122122,92.865209500638,94.1171218481225,95.587695936647,96.7737887168311,97.8570261078152,99.2176294362526,100.275183500456,99.812298086345,98.7999238802065,98.3158313989147,98.0850797553006,98.4377490265982,98.6735994203763,97.5075099960078,95.2171050821411,92.6354137052884,89.9825969754261,87.6299195269216,85.8099393882778,83.4954353843047
Age dependency ratio (% of working-age population),SP.POP.DPND,Spain,ESP,50.4789194783972,49.5308871406478,48.6624956449298,47.8829595000033,47.1821079380173,46.6272039038724,46.2072528669501,45.9237357803879,45.7958388234585,45.7341865450993,45.780754540113,46.0258718058771,46.0923390866445,45.8273137465384,45.3766739001802,45.2072947936785,45.2755818425708,45.1782084917952,45.4047748370141,46.0683932832593,46.8889323957465
Age dependency ratio (% of working-age population),SP.POP.DPND,Sri Lanka,LKA,61.4610547127854,60.5967796811185,59.7089625362358,58.694619027425,57.4794787699829,56.2088037329305,54.9506050545478,53.8003067863192,52.8479241455931,52.0503417799803,51.3720872172385,50.7824704237015,50.3231290907657,50.0055362426477,49.7502842892367,49.548233217954,49.4071383409614,49.3614814590662,49.4053015299552,49.5071026153907,49.6128416765243
Age dependency ratio (% of working-age population),SP.POP.DPND,St. Kitts and Nevis,KNA,78.193378645034,77.4111675126904,75.1081046367256,72.4371775669829,69.9825974341333,67.7084975563614,65.6009837073471,63.7202325145322,62.0265220895304,60.5020051561157,59.1827444938548,57.680702235633,55.7395812293813,53.7330728735556,51.8500407497963,50.1639028152719,48.7638452505633,47.6740898954047,46.8439572758696,46.1578882294758,45.5240375759808
Age dependency ratio (% of working-age population),SP.POP.DPND,St. Lucia,LCA,84.1774199811035,82.1783053415835,79.7194128043991,76.9818961410195,74.4946919475221,72.2847966707378,70.2989680459236,68.4626888315742,66.7641242637522,65.2769654941933,63.8361032931364,62.0354955554883,59.9278442225956,57.8658430316996,55.9606107798078,54.1988718474663,52.5358500939204,50.9619977110312,49.5325361907465,48.2742349836598,46.7921028450711
Age dependency ratio (% of working-age population),SP.POP.DPND,St. Martin (French part),MAF,43.2784881055473,45.5701332252672,47.6631236332197,49.3184254862919,50.5251293611353,51.2408159071058,51.4965741074648,51.2960859237839,50.5223957794559,49.6092544987147,49.2414696839877,49.2045566139644,49.2217805660648,49.3684505988024,49.6156310057655,49.8946991083031,50.122968818621,50.1420210018936,49.8671726755218,49.2996157183587,48.7656587913657
Age dependency ratio (% of working-age population),SP.POP.DPND,St. Vincent and the Grenadines,VCT,78.4091990483743,76.8277959830038,75.1523777110857,73.6383642031909,72.1910749097064,70.7427956153075,69.1806676041744,67.5306397701284,65.894097474498,64.3479138433148,62.9788209012931,61.7979127810129,60.7387257193862,59.7164562681804,58.6765679823016,57.6227790048253,56.4656322403988,55.2083916867402,54.0102472462271,52.9414221863295,52.0045611936978
Age dependency ratio (% of working-age population),SP.POP.DPND,Sub-Saharan Africa,SSF,94.7398637155715,94.631374098136,94.4841881897685,94.3384418672052,93.9297559829501,93.3980119309259,93.0886719176311,92.7791765129087,92.2839345883318,91.7283630311691,91.2439360357377,90.7993708082438,90.3801984422945,89.9773101630705,89.6017421476411,89.2938342827792,89.0449330447184,88.8178676145893,88.6099299739608,88.413341020993,88.2037937001584
Age dependency ratio (% of working-age population),SP.POP.DPND,Sub-Saharan Africa (excluding high income),SSA,94.7435199581289,94.6351772069185,94.4880302816452,94.3424142180923,93.9338490219726,93.4021453632619,93.0928774944144,92.783522344115,92.2884148102711,91.7328892126778,91.2484633545663,90.8038555794958,90.3847718043809,89.9817859317859,89.606166832484,89.2982312448939,89.0493749579516,88.8222756704759,88.6143662832212,88.4177351589238,88.2082551562324
Age dependency ratio (% of working-age population),SP.POP.DPND,Sub-Saharan Africa (IDA & IBRD countries),TSS,94.7398637155716,94.631374098136,94.4841881897685,94.3384418672052,93.9297559829501,93.3980119309259,93.0886719176311,92.7791765129088,92.2839345883318,91.7283630311691,91.2439360357377,90.7993708082438,90.3801984422945,89.9773101630705,89.6017421476411,89.2938342827792,89.0449330447184,88.8178676145893,88.6099299739608,88.413341020993,88.2037937001584
Age dependency ratio (% of working-age population),SP.POP.DPND,Sudan,SDN,101.778368641151,102.176389260476,102.40670962485,102.147068877894,101.257213185859,99.9368099289706,98.2821878510222,96.3604414324989,94.3298616484006,92.3162582516391,90.4137071823416,88.7959977053518,87.5222998987718,86.368528797527,85.050364625253,83.5386048890523,82.1522548969271,81.0965004565854,80.4107877469672,80.0382817233868,80.2317248199122
Age dependency ratio (% of working-age population),SP.POP.DPND,Suriname,SUR,67.5717371181734,67.5055770764039,67.6032536175721,67.8395733825014,68.2051201160938,67.7796913856752,66.4593897206637,65.0312471531384,63.5152219102019,61.9657310469003,60.4823200680796,59.1391880993506,57.9912663755458,57.0743966052125,56.6421637807258,56.5743698001498,56.5230036700329,56.4701698230639,56.3654573781438,56.1819038997174,55.9172788711644
Age dependency ratio (% of working-age population),SP.POP.DPND,Sweden,SWE,55.5579647704126,55.9708140753869,56.3976286494824,56.7915157463924,57.065710853356,57.1274263069509,57.0125169604103,56.7871375186899,56.4537585956135,56.0073732056607,55.4993374883447,54.9765356526029,54.4629354707066,53.9663712941729,53.5120132729768,52.9913597305327,52.4659833391484,52.2152436342871,52.3288059165384,52.8074722626579,53.6007492235306
Age dependency ratio (% of working-age population),SP.POP.DPND,Switzerland,CHE,46.3221081828373,46.5287022643498,46.8258152885952,47.2410858668387,47.5740096700314,47.8476821887386,48.1076500731758,48.3149842801607,48.4408286963849,48.5266958606026,48.5601498784099,48.2278621932795,47.7506857405714,47.4474757437014,47.1914290802081,46.9721765006613,46.8180674109515,46.7137389429663,46.6451764572333,46.7392255926071,46.959922577044
Age dependency ratio (% of working-age population),SP.POP.DPND,Syrian Arab Republic,SYR,97.8178337720696,96.0071666318578,94.046299171022,92.074973750674,90.2121517448195,88.4021857808414,86.6219188225404,84.8759804249774,83.1153903222057,81.350624893935,79.5901715800801,77.906247115183,76.3508407529403,74.9424701165458,73.6576753753147,72.5041075595805,70.1059651473768,66.6978945005409,65.8067680848869,66.3967235414952,66.2375177093156
Age dependency ratio (% of working-age population),SP.POP.DPND,Tajikistan,TJK,88.598576806301,89.7572907047271,91.3053301400678,93.2907119275707,94.5212255922363,94.9719085201155,94.8077517708475,93.4356883396309,91.0704255074839,88.2548705618996,85.5880328963991,83.2261504505741,80.7752847552257,78.3875563535588,76.1128818545964,73.9257192828858,71.9260797975499,70.2441976127321,68.8692332254744,67.6696784784136,66.6329397530779
Age dependency ratio (% of working-age population),SP.POP.DPND,Tanzania,TZA,97.2322471490673,96.3852599899145,95.5393316204121,94.8067996558089,94.1906988538491,93.4022027549119,92.4029975607285,91.6067794623977,91.0708954380397,90.6140762454666,90.2914000126442,90.0530439210235,89.9103161853748,89.8780737388089,89.9645741033516,90.2043574706207,90.534950543744,90.8737747158135,91.2586217403614,91.7084631275079,92.1236485008802
Age dependency ratio (% of working-age population),SP.POP.DPND,Thailand,THA,52.1097762387829,50.5381510344585,49.2330445184728,48.0888931949846,47.1868691555164,46.4720966240854,45.8326917998592,45.1754808999212,44.5498573527675,43.9168023800118,43.1774311155051,42.4199711400486,41.7833138210657,41.2735627209398,40.9098531985459,40.6316233519391,40.3122914447649,39.9638208522709,39.6532199340823,39.4014517526347,39.149578978214
Age dependency ratio (% of working-age population),SP.POP.DPND,Timor-Leste,TLS,79.371813223864,80.3675725644174,81.1749828928631,82.1165191740413,83.0964987500397,83.9683993999659,84.6415093501434,85.1338328236717,85.4629695877753,85.6383662348345,85.8152847647375,86.1535671402842,86.6121378851941,87.1140993801361,87.4749056173763,87.4782168049251,87.2518766344653,86.948500081612,86.5173682761186,86.0428572176855,85.7769964670342
Age dependency ratio (% of working-age population),SP.POP.DPND,Togo,TGO,92.7835015652683,92.1010291053485,91.3554432047958,90.5520430742549,89.7107529767658,88.9137415167784,88.0846547058149,87.0950815611606,86.0113928731599,85.0444389621418,84.2569232914502,83.6776692818493,83.2526053846698,82.8625043556754,82.4327279033121,82.0386649171191,81.4990953223717,80.9954855408013,80.657313007134,80.4359197710904,80.4146168712802
Age dependency ratio (% of working-age population),SP.POP.DPND,Tonga,TON,80.7657096821444,80.7825737657026,80.9365828761005,81.12836570846,81.25,81.3510130784161,81.3024753908512,80.5492278165414,79.3251110363987,78.2933268064127,77.5568476793687,77.1693416874088,77.1459776784191,77.4516468948639,77.9366423852279,78.3751836403857,78.6731053977655,78.4603798845285,77.7476728723404,77.0080951594251,76.4165667252624
Age dependency ratio (% of working-age population),SP.POP.DPND,Trinidad and Tobago,TTO,63.7873754152824,62.7185030485239,61.4278969073201,59.8724454180304,58.037694147935,55.9843326403723,53.764762627256,51.4609837482075,49.2162203022296,47.1267846729328,45.1604256515419,43.3339401207864,41.7527895820498,40.4503382725273,39.4360570294141,38.7042751806907,38.2039456185166,37.8966916432252,37.7764698317861,37.8322866990887,38.0466871833423
Age dependency ratio (% of working-age population),SP.POP.DPND,Tunisia,TUN,73.9016564087634,72.1788877888883,70.3884839781354,68.619353980745,66.8553638168652,65.1023387112103,63.3047136723616,61.4046843413469,59.4352089571001,57.3695572379613,55.2610194452213,53.1808113624894,51.2102816078808,49.4679734987474,48.0192789007696,46.8809198275606,45.9638544655206,45.1989521912558,44.6135469096521,44.2317223840028,44.0933762000383
Age dependency ratio (% of working-age population),SP.POP.DPND,Turkiye,TUR,67.9489533469238,66.6813408621166,65.4225256954612,64.2059572799752,63.0043335879258,61.8957874193339,60.9123866655056,60.022658467668,59.1803789714309,58.3361194639343,57.4577281568472,56.6120523039633,55.7516871749777,54.7729468572198,53.7811785975222,52.9125130047394,52.1681956289299,51.5085936014143,50.875002644305,50.1786283345027,49.4453286054427
Age dependency ratio (% of working-age population),SP.POP.DPND,Turkmenistan,TKM,78.9062240767662,78.7346065275993,78.4570772779438,78.1234923311013,77.6325957329029,76.9473585938066,76.297424252361,75.4721798990436,74.1310573327696,72.4105068612524,70.4065770786839,68.1829067222451,65.8642135021237,63.67142790324,61.5069990503515,59.3913423613581,57.5086750081552,55.7562847824295,54.1348416139166,52.7918581126912,51.8510628914302
Age dependency ratio (% of working-age population),SP.POP.DPND,Turks and Caicos Islands,TCA,53.4198113207547,52.3227081788979,51.3724121888811,50.3455842018651,49.418966590579,48.6611537704272,47.9917610710608,47.508038585209,47.132127005804,46.7722190483963,46.3917525773196,45.9302325581395,45.189257771199,44.2822061458817,43.4962665495388,42.7933825279695,42.336014500963,42.1759133964817,42.134452910382,41.9327605899588,41.5186860271364
Age dependency ratio (% of working-age population),SP.POP.DPND,Tuvalu,TUV,73.0819981149859,75.2200786664169,77.16638592551,78.2209737827715,78.5394097870751,78.4583876373115,77.9155868196964,76.7945658160455,75.45073757057,74.209289716248,73.0962643678161,71.9878441186986,71.3445078459344,70.5415417181161,69.248055315471,67.9545839688189,66.5393556957821,64.9601820250284,63.4107540566338,62.0174346201743,60.9458428680397
Age dependency ratio (% of working-age population),SP.POP.DPND,Uganda,UGA,104.686639095212,105.04035265442,105.340029921904,105.737665147829,106.37108137616,108.06301319477,109.642692596455,110.661443431358,111.370305783501,111.423860426676,111.473718638068,111.476544243944,111.195723221064,110.723086062713,110.429490796471,110.096769076597,109.597619902503,108.906549273997,108.032022484743,107.08553482786,106.097391172022
Age dependency ratio (% of working-age population),SP.POP.DPND,Ukraine,UKR,50.4883212731322,50.8383777650585,51.1671010960444,51.5111083765005,51.667318411545,51.5626908774047,51.1745370132132,50.3947629926853,49.0307185554531,47.3296697557137,45.9940065758979,45.021277082714,44.544916005565,44.506830511166,44.4647171853696,44.2990648823294,44.0841540549599,43.73732932153,43.152960559909,42.654820863901,42.1648489932756
Age dependency ratio (% of working-age population),SP.POP.DPND,United Arab Emirates,ARE,44.3311576495931,42.7609884739642,41.2373060535842,39.7926077202443,38.3926422728237,36.9774543228024,35.9711709311999,34.9695594412915,33.4107608048316,31.6677017089036,29.9922171328648,28.5388199220029,27.3629132633694,26.4347915461344,25.6772318240656,24.6528219598973,22.5096840825942,19.8062698219376,17.6434396391589,16.3029050388911,16.1720159473084
Age dependency ratio (% of working-age population),SP.POP.DPND,United Kingdom,GBR,53.2439252282661,53.6849310082552,54.1209714864002,54.4209020933524,54.5154403170067,54.4524579567904,54.338560511689,54.2175316464584,54.0107218716106,53.701041773208,53.3195506963076,52.9158381955252,52.4927404717528,52.0662512637754,51.6995315787802,51.3158074714145,50.9283059764681,50.7333885361143,50.80203819315,51.0660045400625,51.4481984100324
Age dependency ratio (% of working-age population),SP.POP.DPND,United States,USA,51.151297396855,51.5398627723252,51.9499415234941,52.1744380561678,52.3109798835889,52.3139513403377,52.1391787102512,51.8889088808767,51.6326515613712,51.3355642855162,50.9275263989464,50.5622594027062,50.2119353861565,49.8583830509751,49.5221419084064,49.1893460860594,48.9016186830417,48.7497917249543,48.8240705085569,48.9492811168255,49.0203348419054
Age dependency ratio (% of working-age population),SP.POP.DPND,Upper middle income,UMC,56.8728882517696,56.6221177062123,56.2859069826398,55.9817309192372,55.5450273200885,54.9452556947341,54.1865509715146,53.2117963680484,52.2548354976913,51.3586653534541,50.3921819567576,49.3183420327663,48.1013972969658,46.9309892270163,45.8400069997886,44.7377578482162,43.8749253991295,43.314763718409,42.8839177898392,42.5729492796726,42.3585857277713
Age dependency ratio (% of working-age population),SP.POP.DPND,Uruguay,URY,59.2456676339559,58.9603660468712,58.778280064584,58.707412157297,58.757124286576,58.9694904235784,59.2366036244154,59.4745266361026,59.6756062073519,59.8175846167868,59.9039475908214,59.9580447638819,60.0495671346663,60.0547150643879,59.8750738151938,59.7028303181045,59.5119503740193,59.194455683441,58.8123229138104,58.3628671442589,57.8585510254337
Age dependency ratio (% of working-age population),SP.POP.DPND,Uzbekistan,UZB,78.0830552974369,78.2722229988684,78.3803044316309,78.4136987764977,78.238182829188,77.8044547333717,77.1237287606914,76.0995937811627,74.6688293230408,72.8840913192757,70.8530056576032,68.626829285097,66.346635745703,64.1292132108621,61.9638932625838,59.760735601508,57.5378953033536,55.5204462096232,53.8156105594348,52.3706528044861,51.0897463804589
Age dependency ratio (% of working-age population),SP.POP.DPND,Vanuatu,VUT,93.9743391957215,94.0192917978501,94.0622170007587,94.0512857245183,93.8795702429315,93.5243475005955,92.9454119777805,92.1184911496821,91.0958260706197,89.8699298999149,88.3577025291008,86.6824577194562,84.9877361253478,83.2779173004138,81.6084878640984,79.9995037508167,78.4583239937238,77.0459391354914,75.8217973576228,74.8132913238812,74.4017336933352
Age dependency ratio (% of working-age population),SP.POP.DPND,"Venezuela, RB",VEN,72.2211942540669,71.4383770061748,70.5925511556111,69.6922591220175,68.7478858590816,67.7786319103438,66.8093688292954,65.865696767998,64.9501699833575,64.0439419726893,63.1431680605584,62.2009590900966,61.2311382239931,60.2844968908312,59.3787450871961,58.5495792597009,57.8053408057062,57.1464833051927,56.5622527252833,56.0422106585587,55.5825849499768
Age dependency ratio (% of working-age population),SP.POP.DPND,Vietnam,VNM,78.4249206812083,77.300389024927,76.0573539019983,74.6535437762092,73.0678688711411,71.2541055277945,69.1873228330637,66.9612887242163,64.6548969490765,62.3687202590161,60.1890418327438,58.1194822672937,56.1916619824067,54.3859500525248,52.6663321819633,51.0060218353853,49.3690657760298,47.8263782064547,46.4699802324177,45.3338569522221,44.4536250730647
Age dependency ratio (% of working-age population),SP.POP.DPND,Virgin Islands (U.S.),VIR,56.7714695016211,57.3536918595922,58.2538660758395,59.1191400418035,59.7683524139882,59.2052804110924,57.7997722694228,56.5521426301037,55.3168958658291,54.0884518792832,53.2831988261189,52.8277978796796,52.3282748164474,51.8352154261646,51.4232664628443,51.0298152042223,50.7036769205095,50.6689474855363,50.9434225001044,51.5609926599091,52.3844347251325
Age dependency ratio (% of working-age population),SP.POP.DPND,West Bank and Gaza,PSE,105.902563467389,105.665520460232,105.435869388732,105.177413650831,104.814525978135,104.305272447924,103.621364532233,102.750618023822,101.798957488437,100.783486929196,99.6553017595667,98.4828672048646,97.2191939298485,95.7524101670644,94.0881154852432,92.2364272373478,90.2256180749112,88.1029650271806,86.044504894316,84.2218172902192,82.6795234901596
Age dependency ratio (% of working-age population),SP.POP.DPND,World,WLD,65.5611737177293,65.2981172414377,65.0316956851417,64.776285268963,64.395458839988,63.8863128295381,63.2980955085069,62.6065666753924,61.8806423509975,61.1656056582688,60.4460079488408,59.7196306393343,58.989034348677,58.2884796127468,57.604668780696,56.9239494653066,56.3343971287293,55.8690102630384,55.4837458728317,55.1664791725813,54.8941317715151
Age dependency ratio (% of working-age population),SP.POP.DPND,"Yemen, Rep.",YEM,116.579806137338,116.874113808627,116.9338228575,116.765879988904,116.259826518505,115.56894988954,114.687786824651,113.452152963795,111.945853587784,110.261234135708,108.441682831442,106.454852463196,104.373520848993,102.286848980134,100.210113651989,97.9572238321472,95.5139215665681,93.0752270270584,90.7222772149336,88.5199067630376,86.524411088819
Age dependency ratio (% of working-age population),SP.POP.DPND,Zambia,ZMB,105.801664801804,105.410874297298,105.109304928464,104.885113563625,104.730200997243,104.670583094625,104.580624403921,104.250703672245,103.825710481167,103.341601212622,102.618953778686,101.529549829405,100.462875440074,99.5381411867374,98.689149884051,97.8855864622505,97.0593439753407,96.1974276805067,95.2844896495004,94.3778635446538,93.5334111091871
Age dependency ratio (% of working-age population),SP.POP.DPND,Zimbabwe,ZWE,104.556228180723,101.999142004152,100.515670896938,99.7182831758239,98.1167894505033,95.640336285189,92.3748571365633,89.0822578640183,86.0881883176149,83.6861321078031,82.0821630753112,81.2524842181766,80.8432753571403,80.7874516510938,81.2676037443358,82.0476267062191,82.5791889038918,83.0316120130295,83.7604731430857,84.606836174569,85.5645678660316
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Population estimates and projections,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/12/2023,,,,,,,,,,,,,,,,,,,,,,,,
